Time,Node,AC,Link0_Score,Link1_Score,ChosenLink,Switched,L0_Delay,L1_Delay,L0_Jitter,L1_Jitter,L0_Loss,L1_Loss,L0_Tp,L1_Tp
6.6486,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64861,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64867,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64869,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64875,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64876,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64883,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64884,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6489,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64892,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64898,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.649,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64906,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64907,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64913,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64915,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64921,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64923,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64929,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6493,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64936,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64938,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64944,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64946,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64952,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64953,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64959,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64961,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64967,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64969,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64975,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64976,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64982,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64984,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6499,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64992,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.64998,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.64999,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65005,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65007,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65013,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65015,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65021,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65022,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65028,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6503,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65036,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65038,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65044,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65045,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65052,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65053,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65059,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65061,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65067,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65068,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65075,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65076,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65082,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65084,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6509,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65092,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65098,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65099,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65105,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65107,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65113,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65115,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65121,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65122,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65128,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6513,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65136,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65138,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65144,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65145,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65151,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65153,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65159,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65161,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65167,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65168,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65174,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65176,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65182,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65184,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6519,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65191,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65197,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65199,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65205,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65207,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65213,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65214,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6522,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65222,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65228,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6523,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65236,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65237,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65244,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65245,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65251,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65253,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65259,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6526,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65267,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65268,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65274,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65276,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65282,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65284,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6529,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65291,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65297,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65299,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65305,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65307,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65313,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65314,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6532,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65322,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65328,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6533,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65336,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65337,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65343,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65345,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65351,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65353,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65359,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6536,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65366,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65368,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65374,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65376,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65382,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65383,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65389,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65391,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65397,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65399,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65405,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65406,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65412,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65414,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6542,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65422,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65428,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65429,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65436,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65437,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65443,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65445,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65451,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65452,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65459,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6546,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65466,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65468,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65474,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65476,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65482,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65483,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65489,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65491,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65497,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65499,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65505,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65506,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65512,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65514,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6552,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65522,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65528,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65529,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65535,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65537,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65543,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65545,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65551,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65552,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65558,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6556,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65566,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65568,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65574,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65575,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65581,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65583,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65589,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65591,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65597,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65598,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65604,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65606,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65612,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65614,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6562,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65621,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65628,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65629,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65635,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65637,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65643,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65644,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65651,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65652,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65658,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6566,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65666,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65668,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65674,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65675,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65681,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65683,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65689,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65691,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65697,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65698,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65704,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65706,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65712,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65714,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6572,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65721,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65727,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65729,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65735,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65737,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65743,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65744,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6575,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65752,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65758,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6576,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65766,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65767,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65773,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65775,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65781,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65783,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65789,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6579,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65796,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65798,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65804,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65806,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65812,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65813,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6582,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65821,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65827,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65829,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65835,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65836,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65843,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65844,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.6585,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65852,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65858,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.6586,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65866,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65867,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.843
6.65873,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,157.405
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
6.65875,AP,0,0.32322,0.353131,1,0,0,0,0,0,0,0,0.02208,0.018624
